anime_id,name,link
3586,Isaku,https://myanimelist.net/anime/3586/Isaku
40667,Jigoku Shoujo Recap,https://myanimelist.net/anime/40667/Jigoku_Shoujo_Recap
10859,Sorette♡Dakara ne!,https://myanimelist.net/anime/10859/Sorette♡Dakara_ne
5585,New Dream Hunter Rem: Yume no Kishitachi,https://myanimelist.net/anime/5585/New_Dream_Hunter_Rem__Yume_no_Kishitachi
9486,Ikusa Otome Valkyrie Specials,https://myanimelist.net/anime/9486/Ikusa_Otome_Valkyrie_Specials
36194,Starship Troopers: Red Planet,https://myanimelist.net/anime/36194/Starship_Troopers__Red_Planet
10736,Precure kara Minna e no Ouen Movie,https://myanimelist.net/anime/10736/Precure_kara_Minna_e_no_Ouen_Movie
5372,Seisenshi Dunbine OVA,https://myanimelist.net/anime/5372/Seisenshi_Dunbine_OVA
5107,Balthus: Tia no Kagayaki,https://myanimelist.net/anime/5107/Balthus__Tia_no_Kagayaki
34888,Makeruna!! Aku no Gundan!,https://myanimelist.net/anime/34888/Makeruna_Aku_no_Gundan
4318,Ryuu Seiki,https://myanimelist.net/anime/4318/Ryuu_Seiki
35230,Zannen Onna Kanbu Black General-san,https://myanimelist.net/anime/35230/Zannen_Onna_Kanbu_Black_General-san
7666,Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima,https://myanimelist.net/anime/7666/Dr_Slump_Movie_01__Arale-chan_Hello_Fushigi_Shima
38154,3-gatsu no Lion: Ugoku! Nya Shogi,https://myanimelist.net/anime/38154/3-gatsu_no_Lion__Ugoku_Nya_Shogi
3182,Massugu ni Ikou. 2nd Season,https://myanimelist.net/anime/3182/Massugu_ni_Ikou_2nd_Season
36685,Force Live,https://myanimelist.net/anime/36685/Force_Live
42161,Zuruggu to Mimikkyu,https://myanimelist.net/anime/42161/Zuruggu_to_Mimikkyu
34489,Cinderella Girls Gekijou: 5 Shuunen Kinen Short Anime,https://myanimelist.net/anime/34489/Cinderella_Girls_Gekijou__5_Shuunen_Kinen_Short_Anime
4541,Vicious,https://myanimelist.net/anime/4541/Vicious
25543,M3: Sono Kuroki Hagane Recap,https://myanimelist.net/anime/25543/M3__Sono_Kuroki_Hagane_Recap
1314,DT Eightron,https://myanimelist.net/anime/1314/DT_Eightron
1580,Mouryou Senki Madara,https://myanimelist.net/anime/1580/Mouryou_Senki_Madara
33960,Chou Do M na Hentai Mesu-tachi Otokoton Choukyou Itashimasu!,https://myanimelist.net/anime/33960/Chou_Do_M_na_Hentai_Mesu-tachi_Otokoton_Choukyou_Itashimasu
1790,Tactical Roar Special,https://myanimelist.net/anime/1790/Tactical_Roar_Special
8533,Hana no Kage,https://myanimelist.net/anime/8533/Hana_no_Kage
4808,Hurricane Polymar,https://myanimelist.net/anime/4808/Hurricane_Polymar
33508,Si Ling Bianma: Zhi Shijie Caozong Zhe,https://myanimelist.net/anime/33508/Si_Ling_Bianma__Zhi_Shijie_Caozong_Zhe
2840,Youkoso Lodoss-tou e!,https://myanimelist.net/anime/2840/Youkoso_Lodoss-tou_e
36890,dMatsu-san,https://myanimelist.net/anime/36890/dMatsu-san
6227,Lovedol: Lovely Idol OVA,https://myanimelist.net/anime/6227/Lovedol__Lovely_Idol_OVA
32397,Saga-ken wo Meguru Animation,https://myanimelist.net/anime/32397/Saga-ken_wo_Meguru_Animation
29517,Kumi to Tulip,https://myanimelist.net/anime/29517/Kumi_to_Tulip
40464,Mobile Suit Gundam: Hikaru Inochi Chronicle U.C.,https://myanimelist.net/anime/40464/Mobile_Suit_Gundam__Hikaru_Inochi_Chronicle_UC
4943,Yousei Florence,https://myanimelist.net/anime/4943/Yousei_Florence
10256,Shion Special,https://myanimelist.net/anime/10256/Shion_Special
6182,Maihime,https://myanimelist.net/anime/6182/Maihime
4017,Magical Moe,https://myanimelist.net/anime/4017/Magical_Moe
796,Mahoujin Guru Guru Movie,https://myanimelist.net/anime/796/Mahoujin_Guru_Guru_Movie
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,https://myanimelist.net/anime/2301/Uchuu_no_Kishi_Tekkaman_Blade_OVA__Missing_Link
3842,Doubutsu Takarajima,https://myanimelist.net/anime/3842/Doubutsu_Takarajima
35081,The iDOLM@STER Million Live! 4th Anniversary PV,https://myanimelist.net/anime/35081/The_iDOLMSTER_Million_Live_4th_Anniversary_PV
32934,Zonmi-chan: Meat Pie of the Dead,https://myanimelist.net/anime/32934/Zonmi-chan__Meat_Pie_of_the_Dead
3036,Tobe! Isami,https://myanimelist.net/anime/3036/Tobe_Isami
6375,Kagaku Ninja-tai Gatchaman F,https://myanimelist.net/anime/6375/Kagaku_Ninja-tai_Gatchaman_F
2820,Time Travel Tondekeman!,https://myanimelist.net/anime/2820/Time_Travel_Tondekeman
3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,https://myanimelist.net/anime/3849/The_SoulTaker__Tamashii-gari_-_Komugi_Daisakusen
3905,Wanpaku Ouji no Orochi Taiji,https://myanimelist.net/anime/3905/Wanpaku_Ouji_no_Orochi_Taiji
31687,◯,https://myanimelist.net/anime/31687/◯
2278,Mahou Yuugi 3D,https://myanimelist.net/anime/2278/Mahou_Yuugi_3D
3063,Gakuen Sodom,https://myanimelist.net/anime/3063/Gakuen_Sodom
36458,Soukou Musume Senki,https://myanimelist.net/anime/36458/Soukou_Musume_Senki
21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,https://myanimelist.net/anime/21707/Pretty_Rhythm_Movie__All_Star_Selection_-_Prism_Show☆Best_Ten
2652,Doraemon: The Day When I Was Born,https://myanimelist.net/anime/2652/Doraemon__The_Day_When_I_Was_Born
2933,Mirai Keisatsu Urashiman,https://myanimelist.net/anime/2933/Mirai_Keisatsu_Urashiman
4923,Akai Hayate,https://myanimelist.net/anime/4923/Akai_Hayate
17068,Transfer,https://myanimelist.net/anime/17068/Transfer
5330,Alice in Cyberland,https://myanimelist.net/anime/5330/Alice_in_Cyberland
31072,Show By Rock!!: Legend of Shingan Crimsonz,https://myanimelist.net/anime/31072/Show_By_Rock__Legend_of_Shingan_Crimsonz
3534,Seijuuden: Twin Dolls,https://myanimelist.net/anime/3534/Seijuuden__Twin_Dolls
3818,Soratobu Toshi Keikaku,https://myanimelist.net/anime/3818/Soratobu_Toshi_Keikaku
37185,Ze Tian Ji 3rd Season,https://myanimelist.net/anime/37185/Ze_Tian_Ji_3rd_Season
8275,Kanin Tokkyuu Michishio,https://myanimelist.net/anime/8275/Kanin_Tokkyuu_Michishio
6932,Kemono to Chat,https://myanimelist.net/anime/6932/Kemono_to_Chat
7307,Gegege no Kitarou (1985),https://myanimelist.net/anime/7307/Gegege_no_Kitarou_1985
1885,Master of Epic: The Animation Age,https://myanimelist.net/anime/1885/Master_of_Epic__The_Animation_Age
40855,Hajimete no Hitozuma,https://myanimelist.net/anime/40855/Hajimete_no_Hitozuma
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,https://myanimelist.net/anime/7112/Ginga_Tetsudou_no_Yoru__Fantasy_Railroad_in_the_Stars
11717,Hoshi no Kirby: Pilot,https://myanimelist.net/anime/11717/Hoshi_no_Kirby__Pilot
2818,Madou King Granzort,https://myanimelist.net/anime/2818/Madou_King_Granzort
10979,48x61,https://myanimelist.net/anime/10979/48x61
3093,Kekkai,https://myanimelist.net/anime/3093/Kekkai
11661,Robo to Shoujo (Kari),https://myanimelist.net/anime/11661/Robo_to_Shoujo_Kari
1284,Houma Hunter Lime,https://myanimelist.net/anime/1284/Houma_Hunter_Lime
6245,Spirit of Wonder: China-san Tanpenshuu,https://myanimelist.net/anime/6245/Spirit_of_Wonder__China-san_Tanpenshuu
5036,Hurricane Live! 2033,https://myanimelist.net/anime/5036/Hurricane_Live_2033
6971,Gegege no Kitarou (1971),https://myanimelist.net/anime/6971/Gegege_no_Kitarou_1971
20667,Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,https://myanimelist.net/anime/20667/Mobile_Suit_Gundam__Zeonic_Front_-_Indignation_of_Zeon
41205,Kouya no Kotobuki Hikoutai Kanzenban,https://myanimelist.net/anime/41205/Kouya_no_Kotobuki_Hikoutai_Kanzenban
10104,Loups=Garous #Overture,https://myanimelist.net/anime/10104/Loups_Garous_Overture
2338,Youjuu Kyoushitsu,https://myanimelist.net/anime/2338/Youjuu_Kyoushitsu
6346,Cherry no Manma,https://myanimelist.net/anime/6346/Cherry_no_Manma
3380,Hana Dorei,https://myanimelist.net/anime/3380/Hana_Dorei
23935,Kyutai Panic Adventure Returns!,https://myanimelist.net/anime/23935/Kyutai_Panic_Adventure_Returns
42072,Kenja no Deshi wo Nanoru Kenja,https://myanimelist.net/anime/42072/Kenja_no_Deshi_wo_Nanoru_Kenja
2634,Doraemon: Doraemon Comes Back,https://myanimelist.net/anime/2634/Doraemon__Doraemon_Comes_Back
3078,Magical Twilight,https://myanimelist.net/anime/3078/Magical_Twilight
40904,Bokutachi no Remake,https://myanimelist.net/anime/40904/Bokutachi_no_Remake
3377,Tres Marias: Sannin no Sei Shojo,https://myanimelist.net/anime/3377/Tres_Marias__Sannin_no_Sei_Shojo
30625,Princess Princess Specials,https://myanimelist.net/anime/30625/Princess_Princess_Specials
42031,Muramata-san no Himitsu,https://myanimelist.net/anime/42031/Muramata-san_no_Himitsu
13439,Shinpi no Hou,https://myanimelist.net/anime/13439/Shinpi_no_Hou
4154,Time Bokan Series: Yattodetaman,https://myanimelist.net/anime/4154/Time_Bokan_Series__Yattodetaman
3325,Yuusha Exkaiser,https://myanimelist.net/anime/3325/Yuusha_Exkaiser
40780,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana Recap,https://myanimelist.net/anime/40780/Keishichou_Tokumubu_Tokushu_Kyouakuhan_Taisakushitsu_Dainanaka__Tokunana_Recap
592,PopoloCrois,https://myanimelist.net/anime/592/PopoloCrois
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,https://myanimelist.net/anime/33661/Crayon_Shin-chan_Gaiden__Alien_vs_Shinnosuke
9855,Shujii no Inbou,https://myanimelist.net/anime/9855/Shujii_no_Inbou
2801,Candy Candy: Haru no Yobigoe,https://myanimelist.net/anime/2801/Candy_Candy__Haru_no_Yobigoe
39938,Inu-Ou,https://myanimelist.net/anime/39938/Inu-Ou
37710,IDOLiSH7 Tokubetsu Bangumi: Kimi to Furikaeranaito!,https://myanimelist.net/anime/37710/IDOLiSH7_Tokubetsu_Bangumi__Kimi_to_Furikaeranaito
4578,Time Bokan Oudou Fukko,https://myanimelist.net/anime/4578/Time_Bokan_Oudou_Fukko
6899,Stitch!: Itazura Alien no Daibouken,https://myanimelist.net/anime/6899/Stitch__Itazura_Alien_no_Daibouken
4852,Onna Kyoushi Nijuusan-sai,https://myanimelist.net/anime/4852/Onna_Kyoushi_Nijuusan-sai
10723,Sojunghan Nal-ui Kkum,https://myanimelist.net/anime/10723/Sojunghan_Nal-ui_Kkum
37641,Yin Yang Shi: Ping An Wu Yu,https://myanimelist.net/anime/37641/Yin_Yang_Shi__Ping_An_Wu_Yu
7435,Dragon Quest: Dai no Daibouken,https://myanimelist.net/anime/7435/Dragon_Quest__Dai_no_Daibouken
2316,Akakichi no Eleven,https://myanimelist.net/anime/2316/Akakichi_no_Eleven
1052,Tokyo Juushouden,https://myanimelist.net/anime/1052/Tokyo_Juushouden
6992,Hoshi ni Negai wo: Fantastic Cat,https://myanimelist.net/anime/6992/Hoshi_ni_Negai_wo__Fantastic_Cat
39115,Uchuu Senkan Tiramisù II Specials,https://myanimelist.net/anime/39115/Uchuu_Senkan_Tiramisù_II_Specials
15159,Fantastic Children: Befort no Kodomo-tachi no Sonogo,https://myanimelist.net/anime/15159/Fantastic_Children__Befort_no_Kodomo-tachi_no_Sonogo
5469,Birthday Boy,https://myanimelist.net/anime/5469/Birthday_Boy
5813,Urashima Tarou (1931),https://myanimelist.net/anime/5813/Urashima_Tarou_1931
36289,Daybreak Interlude,https://myanimelist.net/anime/36289/Daybreak_Interlude
7366,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",https://myanimelist.net/anime/7366/Boku_no_Chikyuu_wo_Mamotte__Alice_kara_Rin-kun_e
15095,Shin Koihime†Musou OVA Omake,https://myanimelist.net/anime/15095/Shin_Koihime†Musou_OVA_Omake
37292,Fei Ren Zai,https://myanimelist.net/anime/37292/Fei_Ren_Zai
18391,Mini Van,https://myanimelist.net/anime/18391/Mini_Van
5742,Space Cobra Pilot,https://myanimelist.net/anime/5742/Space_Cobra_Pilot
310,"Chiisana Obake: Acchi, Kocchi, Socchi",https://myanimelist.net/anime/310/Chiisana_Obake__Acchi_Kocchi_Socchi
36197,Infini-T Force Movie: Gatchaman - Saraba Tomo yo,https://myanimelist.net/anime/36197/Infini-T_Force_Movie__Gatchaman_-_Saraba_Tomo_yo
2485,Doku Tenshi no Shippo,https://myanimelist.net/anime/2485/Doku_Tenshi_no_Shippo
37863,Diamond Fusion,https://myanimelist.net/anime/37863/Diamond_Fusion
40491,Hyperventilation,https://myanimelist.net/anime/40491/Hyperventilation
17010,Yasashii March: The Tender March,https://myanimelist.net/anime/17010/Yasashii_March__The_Tender_March
14949,Yurumates 3D OVA,https://myanimelist.net/anime/14949/Yurumates_3D_OVA
5992,Tsuyoshi Shikkari Shinasai,https://myanimelist.net/anime/5992/Tsuyoshi_Shikkari_Shinasai
12683,Yumeyume,https://myanimelist.net/anime/12683/Yumeyume
1627,Choushin Hime Dangaizer 3,https://myanimelist.net/anime/1627/Choushin_Hime_Dangaizer_3
3743,Murder,https://myanimelist.net/anime/3743/Murder
3628,Ingoku Byoutou,https://myanimelist.net/anime/3628/Ingoku_Byoutou
2072,Idol Project,https://myanimelist.net/anime/2072/Idol_Project
33855,Show By Rock!! x Joysound,https://myanimelist.net/anime/33855/Show_By_Rock_x_Joysound
4840,M.E.M.: Yogosareta Junketsu,https://myanimelist.net/anime/4840/MEM__Yogosareta_Junketsu
1537,Genshi Shounen Ryuu,https://myanimelist.net/anime/1537/Genshi_Shounen_Ryuu
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,https://myanimelist.net/anime/2342/Shin_Choujin_Densetsu_Urotsukidouji_Mataiden
1772,Seishoujo Kantai Virgin Fleet,https://myanimelist.net/anime/1772/Seishoujo_Kantai_Virgin_Fleet
15093,Koihime†Musou OVA Omake,https://myanimelist.net/anime/15093/Koihime†Musou_OVA_Omake
4700,Visionary,https://myanimelist.net/anime/4700/Visionary
30088,Ryoutei no Aji,https://myanimelist.net/anime/30088/Ryoutei_no_Aji
1947,Kikou Sennyo Rouran,https://myanimelist.net/anime/1947/Kikou_Sennyo_Rouran
2721,Reinou Tantei Miko,https://myanimelist.net/anime/2721/Reinou_Tantei_Miko
21523,Baku Tech! Bakugan Gachi,https://myanimelist.net/anime/21523/Baku_Tech_Bakugan_Gachi
1058,Kidou Shinsengumi Moeyo Ken,https://myanimelist.net/anime/1058/Kidou_Shinsengumi_Moeyo_Ken
39080,Ling Jian Zun,https://myanimelist.net/anime/39080/Ling_Jian_Zun
36790,Ling Yu 2nd Season,https://myanimelist.net/anime/36790/Ling_Yu_2nd_Season
2790,Oira Sukeban,https://myanimelist.net/anime/2790/Oira_Sukeban
4051,Net Ghost Pipopa,https://myanimelist.net/anime/4051/Net_Ghost_Pipopa
38739,Mobile Suit Gundam UC Perfectibility,https://myanimelist.net/anime/38739/Mobile_Suit_Gundam_UC_Perfectibility
41103,Koi to Yobu ni wa Kimochi Warui,https://myanimelist.net/anime/41103/Koi_to_Yobu_ni_wa_Kimochi_Warui
39736,Li Shi,https://myanimelist.net/anime/39736/Li_Shi
2368,Ryouki no Ori: Dai 2 Shou,https://myanimelist.net/anime/2368/Ryouki_no_Ori__Dai_2_Shou
6622,Gakuen Maria: Bakunyuu Teachers,https://myanimelist.net/anime/6622/Gakuen_Maria__Bakunyuu_Teachers
5411,Suika: Manatsu no Okurimono,https://myanimelist.net/anime/5411/Suika__Manatsu_no_Okurimono
1574,Get Ride! AMDriver,https://myanimelist.net/anime/1574/Get_Ride_AMDriver
4645,Kirameki no Kyoudai: Sex Crime,https://myanimelist.net/anime/4645/Kirameki_no_Kyoudai__Sex_Crime
29943,Crazy for It,https://myanimelist.net/anime/29943/Crazy_for_It
29347,20-dai no Heya-hen,https://myanimelist.net/anime/29347/20-dai_no_Heya-hen
1891,YAT Anshin! Uchuu Ryokou,https://myanimelist.net/anime/1891/YAT_Anshin_Uchuu_Ryokou
4675,Detective File 1: Kindan no Ai,https://myanimelist.net/anime/4675/Detective_File_1__Kindan_no_Ai
5904,B.B. Fish,https://myanimelist.net/anime/5904/BB_Fish
4688,Minna Agechau♡,https://myanimelist.net/anime/4688/Minna_Agechau♡
9629,Cyborg 009: The Reopening,https://myanimelist.net/anime/9629/Cyborg_009__The_Reopening
4488,Keraku-No-OH King of Pleasure,https://myanimelist.net/anime/4488/Keraku-No-OH_King_of_Pleasure
4558,Yukiyo Ichiya Monogatari,https://myanimelist.net/anime/4558/Yukiyo_Ichiya_Monogatari
41848,Isekai Harem Monogatari,https://myanimelist.net/anime/41848/Isekai_Harem_Monogatari
38881,Jimoto ga Japan,https://myanimelist.net/anime/38881/Jimoto_ga_Japan
2757,Juuni Senshi Bakuretsu Eto Ranger,https://myanimelist.net/anime/2757/Juuni_Senshi_Bakuretsu_Eto_Ranger
3203,Chibi Maruko-chan Movie,https://myanimelist.net/anime/3203/Chibi_Maruko-chan_Movie
4489,Septem Charm Magical Kanan: SP Summer Camp,https://myanimelist.net/anime/4489/Septem_Charm_Magical_Kanan__SP_Summer_Camp
1667,Barom One,https://myanimelist.net/anime/1667/Barom_One
15015,Shin Koihime†Musou: Otome Tairan OVA Omake,https://myanimelist.net/anime/15015/Shin_Koihime†Musou__Otome_Tairan_OVA_Omake
17897,Hana wa Saku,https://myanimelist.net/anime/17897/Hana_wa_Saku
38744,Hangyakusei Million Arthur PV,https://myanimelist.net/anime/38744/Hangyakusei_Million_Arthur_PV
4161,Kojin Jugyou,https://myanimelist.net/anime/4161/Kojin_Jugyou
3511,Riki-Oh 2: Horobi no Ko,https://myanimelist.net/anime/3511/Riki-Oh_2__Horobi_no_Ko
4584,Topo Gigio,https://myanimelist.net/anime/4584/Topo_Gigio
1992,Chou Kousoku Gran Doll,https://myanimelist.net/anime/1992/Chou_Kousoku_Gran_Doll
9254,Mianhada Saranghanda,https://myanimelist.net/anime/9254/Mianhada_Saranghanda
36135,Oretacha Youkai Ningen,https://myanimelist.net/anime/36135/Oretacha_Youkai_Ningen
34678,Kingsglaive: FFXV Fan Kansha Tokubetsu Movie,https://myanimelist.net/anime/34678/Kingsglaive__FFXV_Fan_Kansha_Tokubetsu_Movie
15893,Crash!,https://myanimelist.net/anime/15893/Crash
39875,Umi no Yuurei,https://myanimelist.net/anime/39875/Umi_no_Yuurei
38600,Koukaku Kidoutai: Ghost Chaser,https://myanimelist.net/anime/38600/Koukaku_Kidoutai__Ghost_Chaser
40801,Aisei Tenshi Love Mary: Akusei Jutai - The Animation,https://myanimelist.net/anime/40801/Aisei_Tenshi_Love_Mary__Akusei_Jutai_-_The_Animation
41399,Katarina Nounai Kaigi,https://myanimelist.net/anime/41399/Katarina_Nounai_Kaigi
4514,Seton Doubutsuki: Kuma no Ko Jacky,https://myanimelist.net/anime/4514/Seton_Doubutsuki__Kuma_no_Ko_Jacky
8108,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,https://myanimelist.net/anime/8108/Tottoko_Hamtarou_Movie_3__Ham_Ham_Grand_Prix_Aurora_Tani_no_Kiseki_-_Ribon-chan_Kiki_Ippatsu
36269,Detective Conan: Anti-Crime Guide,https://myanimelist.net/anime/36269/Detective_Conan__Anti-Crime_Guide
5828,Kishin Douji Zenki Gaiden: Anki Kitan,https://myanimelist.net/anime/5828/Kishin_Douji_Zenki_Gaiden__Anki_Kitan
2008,Yawara!: Sore Yuke Koshinuke Kids!!,https://myanimelist.net/anime/2008/Yawara__Sore_Yuke_Koshinuke_Kids
7171,Oni,https://myanimelist.net/anime/7171/Oni
38715,SD Gundam World: Sangoku Souketsuden,https://myanimelist.net/anime/38715/SD_Gundam_World__Sangoku_Souketsuden
2114,Tenkuu Senki Shurato: Sousei e no Anto,https://myanimelist.net/anime/2114/Tenkuu_Senki_Shurato__Sousei_e_no_Anto
33776,"Watashitachi, Luck Logic-bu! 2",https://myanimelist.net/anime/33776/Watashitachi_Luck_Logic-bu_2
11017,Battle Spirits: Heroes,https://myanimelist.net/anime/11017/Battle_Spirits__Heroes
1528,Bishoujo Yuugekitai Battle Skipper,https://myanimelist.net/anime/1528/Bishoujo_Yuugekitai_Battle_Skipper
2456,Mori no Densetsu,https://myanimelist.net/anime/2456/Mori_no_Densetsu
2716,Urayasu Tekkin Kazoku,https://myanimelist.net/anime/2716/Urayasu_Tekkin_Kazoku
30907,Eine Kleine,https://myanimelist.net/anime/30907/Eine_Kleine
4034,Sailor Senshi Venus♥Five,https://myanimelist.net/anime/4034/Sailor_Senshi_Venus♥Five
3099,Juusenshi Gulkeeva,https://myanimelist.net/anime/3099/Juusenshi_Gulkeeva
27785,Doamaiger D,https://myanimelist.net/anime/27785/Doamaiger_D
2551,Nessa no Wakusei,https://myanimelist.net/anime/2551/Nessa_no_Wakusei
1937,Nakoruru: Ano Hito kara no Okurimono,https://myanimelist.net/anime/1937/Nakoruru__Ano_Hito_kara_no_Okurimono
40733,Zhen Hun Jie: Bei Luo Shi Men Pian Part 1,https://myanimelist.net/anime/40733/Zhen_Hun_Jie__Bei_Luo_Shi_Men_Pian_Part_1
38803,Anima Yell! Ouen Douga,https://myanimelist.net/anime/38803/Anima_Yell_Ouen_Douga
9940,Mai no Mahou to Katei no Hi,https://myanimelist.net/anime/9940/Mai_no_Mahou_to_Katei_no_Hi
9098,Mobile Suit SD Gundam Festival,https://myanimelist.net/anime/9098/Mobile_Suit_SD_Gundam_Festival
5673,Apfelland Monogatari,https://myanimelist.net/anime/5673/Apfelland_Monogatari
7809,3-tsu no Kumo,https://myanimelist.net/anime/7809/3-tsu_no_Kumo
32898,Mobile Suit Gundam 0083: Stardust Memory Picture Drama - The Mayfly of Space 2,https://myanimelist.net/anime/32898/Mobile_Suit_Gundam_0083__Stardust_Memory_Picture_Drama_-_The_Mayfly_of_Space_2
2573,Minami no Niji no Lucy,https://myanimelist.net/anime/2573/Minami_no_Niji_no_Lucy
3599,Shin Kujakuou,https://myanimelist.net/anime/3599/Shin_Kujakuou
3648,Shownoid Mako-chan,https://myanimelist.net/anime/3648/Shownoid_Mako-chan
23835,Moonrakers,https://myanimelist.net/anime/23835/Moonrakers
3398,Shin Hurricane Polymar,https://myanimelist.net/anime/3398/Shin_Hurricane_Polymar
6491,Scandal,https://myanimelist.net/anime/6491/Scandal
19187,Fake Doll,https://myanimelist.net/anime/19187/Fake_Doll
37684,"Susume, Karolina.",https://myanimelist.net/anime/37684/Susume_Karolina
3531,Shinjin Tour Conductor,https://myanimelist.net/anime/3531/Shinjin_Tour_Conductor
36749,Hiragana Danshi,https://myanimelist.net/anime/36749/Hiragana_Danshi
22169,Fetish Doll,https://myanimelist.net/anime/22169/Fetish_Doll
3563,Momone,https://myanimelist.net/anime/3563/Momone
28085,Wonder (Movie),https://myanimelist.net/anime/28085/Wonder_Movie
33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,https://myanimelist.net/anime/33588/Shinkyoku_no_Grimoire_The_Animation__Unico_no_Natsuyasumi
33618,Ozmafia!! Special,https://myanimelist.net/anime/33618/Ozmafia_Special
7290,Cyborg 009: Kaijuu Sensou,https://myanimelist.net/anime/7290/Cyborg_009__Kaijuu_Sensou
1758,Di Gi Charat Tsuyu Specials,https://myanimelist.net/anime/1758/Di_Gi_Charat_Tsuyu_Specials
3556,Soukan Rensa,https://myanimelist.net/anime/3556/Soukan_Rensa
1093,Oishinbo,https://myanimelist.net/anime/1093/Oishinbo
39429,Girls & Panzer: Saishuushou Part 1 - Fushou Akiyama Yukari no Sensha Kouza,https://myanimelist.net/anime/39429/Girls___Panzer__Saishuushou_Part_1_-_Fushou_Akiyama_Yukari_no_Sensha_Kouza
12591,Ojamajo Doremi OVA,https://myanimelist.net/anime/12591/Ojamajo_Doremi_OVA
2612,Spoon Oba-san,https://myanimelist.net/anime/2612/Spoon_Oba-san
35416,"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",https://myanimelist.net/anime/35416/Kabuki-bu__Oogiri_Chiyocolate-gassen
40853,Stand By Me Doraemon 2,https://myanimelist.net/anime/40853/Stand_By_Me_Doraemon_2
3116,Dash! Yonkurou,https://myanimelist.net/anime/3116/Dash_Yonkurou
36254,Jukujo Shigan,https://myanimelist.net/anime/36254/Jukujo_Shigan
40685,Super Cub,https://myanimelist.net/anime/40685/Super_Cub
34060,Dead World,https://myanimelist.net/anime/34060/Dead_World
33806,Macross Δ: Delta Shougekijou,https://myanimelist.net/anime/33806/Macross_Δ__Delta_Shougekijou
3384,Mi-da-ra,https://myanimelist.net/anime/3384/Mi-da-ra
37511,Kedamono Damono,https://myanimelist.net/anime/37511/Kedamono_Damono
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,https://myanimelist.net/anime/15819/Kindaichi_Shounen_no_Jikenbo__Kuromajutsu_Satsujin_Jiken-hen
7273,Nido to Mezamenu Komori Uta,https://myanimelist.net/anime/7273/Nido_to_Mezamenu_Komori_Uta
14007,"Akai Shouzou: Char, Soshite Frontal e",https://myanimelist.net/anime/14007/Akai_Shouzou__Char_Soshite_Frontal_e
5826,Oira no Yakyuu,https://myanimelist.net/anime/5826/Oira_no_Yakyuu
1786,Sprite: Between Two Worlds,https://myanimelist.net/anime/1786/Sprite__Between_Two_Worlds
3185,Fortune Quest L,https://myanimelist.net/anime/3185/Fortune_Quest_L
1938,Shin Kaitei Gunkan,https://myanimelist.net/anime/1938/Shin_Kaitei_Gunkan
31073,Show By Rock!!: Plasmagica na Gogo,https://myanimelist.net/anime/31073/Show_By_Rock__Plasmagica_na_Gogo
31941,Alice in Dreamland,https://myanimelist.net/anime/31941/Alice_in_Dreamland
3082,Stairs: Houkago no Album,https://myanimelist.net/anime/3082/Stairs__Houkago_no_Album
39511,Main Actor,https://myanimelist.net/anime/39511/Main_Actor
8542,Shin Ace wo Nerae!,https://myanimelist.net/anime/8542/Shin_Ace_wo_Nerae
36520,Pikotarou no Lullaby Lullaby,https://myanimelist.net/anime/36520/Pikotarou_no_Lullaby_Lullaby
2373,Mugen no Kyoukai,https://myanimelist.net/anime/2373/Mugen_no_Kyoukai
5292,Getter Robo Go,https://myanimelist.net/anime/5292/Getter_Robo_Go
2326,Nankyoku 28 Gou,https://myanimelist.net/anime/2326/Nankyoku_28_Gou
36204,Tokimeki Restaurant☆☆☆  MIRACLE6 Movie,https://myanimelist.net/anime/36204/Tokimeki_Restaurant☆☆☆__MIRACLE6_Movie
36544,Heibai Wushang 2nd Season,https://myanimelist.net/anime/36544/Heibai_Wushang_2nd_Season
40769,Rifle Is Beautiful Recap,https://myanimelist.net/anime/40769/Rifle_Is_Beautiful_Recap
37739,Future Card Shin Buddyfight,https://myanimelist.net/anime/37739/Future_Card_Shin_Buddyfight
4487,Ebenbourg no Kaze,https://myanimelist.net/anime/4487/Ebenbourg_no_Kaze
36827,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,https://myanimelist.net/anime/36827/Tantei_Opera_Milky_Holmes__Arsene_Karei_naru_Yokubou
34613,Garo: Honoo no Kokuin - Yurugaro,https://myanimelist.net/anime/34613/Garo__Honoo_no_Kokuin_-_Yurugaro
3536,Youshou,https://myanimelist.net/anime/3536/Youshou
